Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,,
117.234375,9.99E-07,5.57E-06,,7.37E-09,,
117.25,9.99E-07,5.55E-06,,1.11E-08,,
117.265625,9.99E-07,5.56E-06,,1.18E-08,,
117.28125,9.99E-07,5.45E-06,,1.06E-08,,
117.296875,9.99E-07,5.52E-06,,7.42E-09,,
117.3125,9.99E-07,5.84E-06,,1.01E-08,,
117.328125,9.99E-07,6.02E-06,,1.38E-08,,
117.34375,9.99E-07,5.88E-06,,8.61E-09,,
117.359375,9.99E-07,5.61E-06,,7.33E-09,,
117.375,9.99E-07,5.16E-06,,9.59E-09,,
117.390625,9.99E-07,4.78E-06,,1.20E-08,,
117.40625,9.99E-07,4.24E-06,,1.07E-08,,
117.421875,9.99E-07,3.83E-06,,1.03E-08,,
117.4375,9.99E-07,3.54E-06,,6.61E-09,,
117.453125,9.99E-07,3.46E-06,,1.28E-08,,
117.46875,9.99E-07,3.54E-06,,1.24E-08,,
117.484375,9.99E-07,3.18E-06,,9.15E-09,,
117.5,9.99E-07,2.26E-06,,6.70E-09,,
117.515625,9.99E-07,1.23E-06,,1.10E-08,,
117.53125,9.99E-07,6.45E-07,,1.23E-08,,
117.546875,9.99E-07,5.14E-07,,1.08E-08,,
117.5625,9.99E-07,5.70E-07,,7.62E-09,,
117.578125,9.99E-07,6.30E-07,,8.06E-09,,
117.59375,9.99E-07,7.13E-07,,1.04E-08,,
117.609375,9.99E-07,1.06E-06,,1.23E-08,,
117.625,9.99E-07,1.44E-06,,7.23E-09,,
117.640625,9.99E-07,1.44E-06,,7.08E-09,,
117.65625,9.99E-07,1.28E-06,,1.02E-08,,
117.671875,9.99E-07,1.29E-06,,1.35E-08,,
117.6875,9.99E-07,1.48E-06,,9.03E-09,,
117.703125,9.99E-07,1.70E-06,,6.03E-09,,
117.71875,9.99E-07,1.89E-06,,9.89E-09,,
117.734375,9.99E-07,2.01E-06,,1.24E-08,,
117.75,9.99E-07,1.97E-06,,8.33E-09,,
117.765625,9.99E-07,1.86E-06,,6.89E-09,,
117.78125,9.99E-07,1.89E-06,,1.00E-08,,
117.796875,9.99E-07,2.15E-06,,1.16E-08,,
117.8125,9.99E-07,2.19E-06,,9.27E-09,,
117.828125,9.99E-07,2.11E-06,,1.15E-08,,
117.84375,9.99E-07,2.17E-06,,7.39E-09,,
117.859375,9.99E-07,2.19E-06,,8.18E-09,,
117.875,9.99E-07,1.94E-06,,1.46E-08,,
117.890625,9.99E-07,1.62E-06,,9.54E-09,,
117.90625,9.99E-07,1.42E-06,,5.23E-09,,
117.921875,9.99E-07,1.33E-06,,1.26E-08,,
117.9375,9.99E-07,1.46E-06,,1.37E-08,,
117.953125,9.99E-07,1.89E-06,,7.37E-09,,
117.96875,9.99E-07,2.58E-06,,1.01E-08,,
117.984375,9.99E-07,3.28E-06,,1.13E-08,,
118,9.99E-07,3.64E-06,,9.32E-09,,
118.015625,9.99E-07,3.27E-06,,8.78E-09,,
118.03125,9.99E-07,3.08E-06,,1.16E-08,,
118.046875,9.99E-07,3.20E-06,,9.71E-09,,
118.0625,9.99E-07,3.58E-06,,1.08E-08,,
118.078125,9.99E-07,4.24E-06,,8.40E-09,,
118.09375,9.99E-07,4.52E-06,,1.53E-08,,
118.109375,9.99E-07,4.39E-06,,1.25E-08,,
118.125,9.99E-07,4.13E-06,,4.75E-09,,
118.140625,9.99E-07,3.91E-06,,1.41E-08,,
118.15625,9.99E-07,3.75E-06,,1.58E-08,,
118.171875,9.99E-07,3.37E-06,,7.26E-09,,
118.1875,9.99E-07,2.87E-06,,8.50E-09,,
118.203125,9.99E-07,2.44E-06,,1.21E-08,,
118.21875,9.99E-07,2.19E-06,,1.45E-08,,
118.234375,9.99E-07,2.25E-06,,1.12E-08,,
118.25,9.99E-07,2.56E-06,,6.73E-09,,
118.265625,9.99E-07,2.72E-06,,1.25E-08,,
118.28125,9.99E-07,2.68E-06,,1.39E-08,,
118.296875,9.99E-07,2.41E-06,,9.86E-09,,
118.3125,9.99E-07,2.17E-06,,7.76E-09,,
118.328125,9.99E-07,2.18E-06,,1.12E-08,,
118.34375,9.99E-07,2.24E-06,,1.33E-08,,
118.359375,9.99E-07,2.10E-06,,1.13E-08,,
118.375,9.99E-07,1.71E-06,,8.87E-09,,
118.390625,9.99E-07,1.45E-06,,8.71E-09,,
118.40625,9.99E-07,1.16E-06,,1.23E-08,,
118.421875,9.99E-07,7.11E-07,,1.24E-08,,
118.4375,9.99E-07,4.85E-07,,6.50E-09,,
118.453125,9.99E-07,6.30E-07,,8.76E-09,,
118.46875,9.99E-07,9.03E-07,,1.42E-08,,
118.484375,9.99E-07,1.33E-06,,1.12E-08,,
118.5,9.99E-07,1.96E-06,,7.20E-09,,
118.515625,9.99E-07,2.69E-06,,1.25E-08,,
118.53125,9.99E-07,3.11E-06,,1.19E-08,,
118.546875,9.99E-07,3.35E-06,,8.04E-09,,
118.5625,9.99E-07,3.38E-06,,9.64E-09,,
118.578125,9.99E-07,3.26E-06,,1.22E-08,,
118.59375,9.99E-07,3.13E-06,,8.90E-09,,
118.609375,9.99E-07,3.07E-06,,8.00E-09,,
118.625,9.99E-07,3.11E-06,,1.40E-08,,
118.640625,9.99E-07,2.75E-06,,1.18E-08,,
118.65625,9.99E-07,2.08E-06,,8.72E-09,,
118.671875,9.99E-07,1.55E-06,,9.77E-09,,
118.6875,9.99E-07,1.26E-06,,1.53E-08,,
118.703125,9.99E-07,1.29E-06,,9.80E-09,,
118.71875,9.99E-07,1.51E-06,,7.85E-09,,
118.734375,9.99E-07,1.83E-06,,1.09E-08,,
118.75,9.99E-07,2.21E-06,,1.17E-08,,
118.765625,9.99E-07,2.62E-06,,1.12E-08,,
118.78125,9.99E-07,3.14E-06,,9.72E-09,,
118.796875,9.99E-07,3.68E-06,,8.68E-09,,
118.8125,9.99E-07,4.08E-06,,1.52E-08,,
118.828125,9.99E-07,4.35E-06,,1.23E-08,,
118.84375,9.99E-07,4.73E-06,,6.78E-09,,
118.859375,9.99E-07,5.44E-06,,1.04E-08,,
118.875,9.99E-07,6.45E-06,,1.35E-08,,
118.890625,9.99E-07,7.65E-06,,1.05E-08,,
118.90625,9.99E-07,8.67E-06,,8.53E-09,,
118.921875,9.99E-07,9.37E-06,,1.00E-08,,
118.9375,9.99E-07,1.02E-05,,1.12E-08,,
118.953125,9.99E-07,1.10E-05,,1.42E-08,,
118.96875,9.99E-07,1.14E-05,,8.04E-09,,
118.984375,9.99E-07,1.16E-05,,8.71E-09,,
119,9.99E-07,1.11E-05,,1.26E-08,,
119.015625,9.99E-07,1.03E-05,,1.27E-08,,
119.03125,9.99E-07,1.04E-05,,8.21E-09,,
119.046875,9.99E-07,1.11E-05,,6.51E-09,,
119.0625,9.99E-07,1.18E-05,,1.53E-08,,
119.078125,9.99E-07,1.21E-05,,1.31E-08,,
119.09375,9.99E-07,1.23E-05,,6.03E-09,,
119.109375,9.99E-07,1.19E-05,,1.18E-08,,
119.125,9.99E-07,1.11E-05,,1.32E-08,,
119.140625,9.99E-07,1.07E-05,,1.04E-08,,
119.15625,9.99E-07,1.09E-05,,8.45E-09,,
119.171875,9.99E-07,1.12E-05,,1.05E-08,,
119.1875,9.99E-07,1.13E-05,,9.43E-09,,
119.203125,9.99E-07,1.15E-05,,9.68E-09,,
119.21875,9.99E-07,1.17E-05,,1.14E-08,,
119.234375,9.99E-07,1.17E-05,,7.34E-09,,
119.25,9.99E-07,1.16E-05,,1.02E-08,,
119.265625,9.99E-07,1.14E-05,,1.52E-08,,
119.28125,9.99E-07,1.08E-05,,7.39E-09,,
119.296875,9.99E-07,1.01E-05,,8.59E-09,,
119.3125,9.99E-07,9.77E-06,,1.32E-08,,
119.328125,9.99E-07,9.23E-06,,8.35E-09,,
119.34375,9.99E-07,8.54E-06,,7.76E-09,,
119.359375,9.99E-07,8.13E-06,,1.04E-08,,
119.375,9.99E-07,8.89E-06,,9.47E-09,,
119.390625,9.99E-07,1.06E-05,,8.21E-09,,
119.40625,9.99E-07,1.15E-05,,1.23E-08,,
119.421875,9.99E-07,1.13E-05,,1.00E-08,,
119.4375,9.99E-07,1.08E-05,,8.49E-09,,
119.453125,9.99E-07,1.08E-05,,1.09E-08,,
119.46875,9.99E-07,1.14E-05,,1.33E-08,,
119.484375,9.99E-07,1.21E-05,,7.79E-09,,
119.5,9.99E-07,1.24E-05,,7.94E-09,,
119.515625,9.99E-07,1.24E-05,,1.13E-08,,
119.53125,9.99E-07,1.28E-05,,1.24E-08,,
119.546875,9.99E-07,1.34E-05,,6.41E-09,,
119.5625,9.99E-07,1.41E-05,,9.72E-09,,
119.578125,9.99E-07,1.45E-05,,1.20E-08,,
119.59375,9.99E-07,1.42E-05,,1.16E-08,,
119.609375,9.99E-07,1.36E-05,,7.03E-09,,
119.625,9.99E-07,1.34E-05,,9.30E-09,,
119.640625,9.99E-07,1.35E-05,,1.23E-08,,
119.65625,9.99E-07,1.39E-05,,9.53E-09,,
119.671875,9.99E-07,1.40E-05,,6.18E-09,,
119.6875,9.99E-07,1.35E-05,,8.78E-09,,
119.703125,9.99E-07,1.28E-05,,1.27E-08,,
119.71875,9.99E-07,1.26E-05,,9.94E-09,,
119.734375,9.99E-07,1.34E-05,,6.77E-09,,
119.75,9.99E-07,1.45E-05,,1.09E-08,,
119.765625,9.99E-07,1.54E-05,,1.39E-08,,
119.78125,9.99E-07,1.55E-05,,7.53E-09,,
119.796875,9.99E-07,1.48E-05,,8.16E-09,,
119.8125,9.99E-07,1.36E-05,,9.06E-09,,
119.828125,9.99E-07,1.25E-05,,1.29E-08,,
119.84375,9.99E-07,1.16E-05,,6.54E-09,,
119.859375,9.99E-07,1.04E-05,,7.49E-09,,
119.875,9.99E-07,9.02E-06,,1.18E-08,,
119.890625,9.99E-07,8.22E-06,,1.21E-08,,
119.90625,9.99E-07,7.79E-06,,5.30E-09,,
119.921875,9.99E-07,7.49E-06,,1.31E-08,,
119.9375,9.99E-07,7.39E-06,,1.15E-08,,
119.953125,9.99E-07,7.34E-06,,6.94E-09,,
119.96875,9.99E-07,7.25E-06,,1.14E-08,,
119.984375,9.99E-07,6.98E-06,,1.21E-08,,
120,9.99E-07,6.69E-06,,5.95E-09,,
120.015625,9.99E-07,6.25E-06,,1.11E-08,,
120.03125,9.99E-07,5.93E-06,,1.05E-08,,
120.046875,9.99E-07,5.72E-06,,9.34E-09,,
120.0625,9.99E-07,5.47E-06,,7.69E-09,,
120.078125,9.99E-07,5.42E-06,,1.31E-08,,
120.09375,9.99E-07,5.22E-06,,9.63E-09,,
120.109375,9.99E-07,5.03E-06,,9.82E-09,,
120.125,9.99E-07,5.12E-06,,9.04E-09,,
120.140625,9.99E-07,5.52E-06,,1.10E-08,,
120.15625,9.99E-07,5.85E-06,,9.24E-09,,
120.171875,9.99E-07,6.03E-06,,8.68E-09,,
120.1875,9.99E-07,6.04E-06,,8.44E-09,,
120.203125,9.99E-07,6.46E-06,,1.07E-08,,
120.21875,9.99E-07,7.45E-06,,9.55E-09,,
120.234375,9.99E-07,9.04E-06,,9.95E-09,,
120.25,9.99E-07,1.07E-05,,8.66E-09,,
120.265625,9.99E-07,1.21E-05,,1.24E-08,,
120.28125,9.99E-07,1.28E-05,,1.21E-08,,
120.296875,9.99E-07,1.36E-05,,7.63E-09,,
120.3125,9.99E-07,1.47E-05,,1.05E-08,,
120.328125,9.99E-07,1.57E-05,,1.25E-08,,
120.34375,9.99E-07,1.66E-05,,8.01E-09,,
120.359375,9.99E-07,1.66E-05,,9.03E-09,,
120.375,9.99E-07,1.58E-05,,7.82E-09,,
120.390625,9.99E-07,1.53E-05,,1.37E-08,,
120.40625,9.99E-07,1.55E-05,,8.69E-09,,
120.421875,9.99E-07,1.59E-05,,7.39E-09,,
120.4375,9.99E-07,1.61E-05,,1.40E-08,,
120.453125,9.99E-07,1.58E-05,,1.23E-08,,
120.46875,9.99E-07,1.51E-05,,5.95E-09,,
120.484375,9.99E-07,1.39E-05,,1.27E-08,,
120.5,9.99E-07,1.29E-05,,1.12E-08,,
120.515625,9.99E-07,1.21E-05,,7.88E-09,,
120.53125,9.99E-07,1.17E-05,,1.03E-08,,
120.546875,9.99E-07,1.18E-05,,9.73E-09,,
120.5625,9.99E-07,1.22E-05,,9.27E-09,,
120.578125,9.99E-07,1.22E-05,,1.11E-08,,
120.59375,9.99E-07,1.24E-05,,1.08E-08,,
120.609375,9.99E-07,1.32E-05,,8.60E-09,,
120.625,9.99E-07,1.39E-05,,1.29E-08,,
120.640625,9.99E-07,1.40E-05,,1.22E-08,,
120.65625,9.99E-07,1.38E-05,,7.57E-09,,
120.671875,9.99E-07,1.37E-05,,1.26E-08,,
120.6875,9.99E-07,1.36E-05,,1.21E-08,,
120.703125,9.99E-07,1.40E-05,,7.89E-09,,
120.71875,9.99E-07,1.42E-05,,9.74E-09,,
120.734375,9.99E-07,1.34E-05,,1.08E-08,,
120.75,9.99E-07,1.17E-05,,8.26E-09,,
120.765625,9.99E-07,1.09E-05,,9.43E-09,,
120.78125,9.99E-07,1.16E-05,,1.09E-08,,
120.796875,9.99E-07,1.26E-05,,9.04E-09,,
120.8125,9.99E-07,1.29E-05,,1.10E-08,,
120.828125,9.99E-07,1.26E-05,,1.14E-08,,
120.84375,9.99E-07,1.19E-05,,1.00E-08,,
120.859375,9.99E-07,1.15E-05,,8.64E-09,,
120.875,9.99E-07,1.14E-05,,1.44E-08,,
120.890625,9.99E-07,1.08E-05,,9.12E-09,,
120.90625,9.99E-07,9.66E-06,,8.40E-09,,
120.921875,9.99E-07,8.35E-06,,1.22E-08,,
120.9375,9.99E-07,7.63E-06,,1.03E-08,,
120.953125,9.99E-07,7.52E-06,,1.03E-08,,
120.96875,9.99E-07,7.48E-06,,7.90E-09,,
120.984375,9.99E-07,6.87E-06,,1.41E-08,,
121,9.99E-07,6.35E-06,,1.10E-08,,
121.015625,9.99E-07,6.30E-06,,9.81E-09,,
121.03125,9.99E-07,6.66E-06,,1.01E-08,,
121.046875,9.99E-07,6.92E-06,,1.55E-08,,
121.0625,9.99E-07,6.91E-06,,8.36E-09,,
121.078125,9.99E-07,6.99E-06,,9.06E-09,,
121.09375,9.99E-07,7.43E-06,,1.12E-08,,
121.109375,9.99E-07,8.10E-06,,1.09E-08,,
121.125,9.99E-07,8.49E-06,,7.31E-09,,
121.140625,9.99E-07,8.90E-06,,9.03E-09,,
121.15625,9.99E-07,9.17E-06,,1.17E-08,,
121.171875,9.99E-07,8.91E-06,,1.01E-08,,
121.1875,9.99E-07,8.22E-06,,7.65E-09,,
121.203125,9.99E-07,7.37E-06,,1.30E-08,,
121.21875,9.99E-07,6.36E-06,,1.15E-08,,
121.234375,9.99E-07,5.57E-06,,9.79E-09,,
121.25,9.99E-07,5.03E-06,,9.10E-09,,
121.265625,9.99E-07,4.77E-06,,1.45E-08,,
121.28125,9.99E-07,4.56E-06,,7.25E-09,,
121.296875,9.99E-07,4.41E-06,,9.39E-09,,
121.3125,9.99E-07,4.46E-06,,1.19E-08,,
121.328125,9.99E-07,4.46E-06,,7.84E-09,,
121.34375,9.99E-07,4.37E-06,,8.50E-09,,
121.359375,9.99E-07,4.02E-06,,1.17E-08,,
121.375,9.99E-07,3.31E-06,,9.08E-09,,
121.390625,9.99E-07,2.47E-06,,7.53E-09,,
121.40625,9.99E-07,1.98E-06,,1.29E-08,,
121.421875,9.99E-07,1.90E-06,,1.09E-08,,
121.4375,9.99E-07,2.25E-06,,6.82E-09,,
121.453125,9.99E-07,2.70E-06,,1.38E-08,,
121.46875,9.99E-07,3.15E-06,,1.10E-08,,
121.484375,9.99E-07,3.62E-06,,8.29E-09,,
121.5,9.99E-07,4.09E-06,,9.04E-09,,
121.515625,9.99E-07,4.65E-06,,1.15E-08,,
121.53125,9.99E-07,5.05E-06,,8.48E-09,,
121.546875,9.99E-07,5.44E-06,,7.78E-09,,
121.5625,9.99E-07,5.45E-06,,9.62E-09,,
121.578125,9.99E-07,4.96E-06,,1.03E-08,,
121.59375,9.99E-07,3.76E-06,,8.13E-09,,
121.609375,9.99E-07,2.47E-06,,9.68E-09,,
121.625,9.99E-07,1.69E-06,,1.14E-08,,
121.640625,9.99E-07,1.33E-06,,9.92E-09,,
121.65625,9.99E-07,1.12E-06,,1.04E-08,,
121.671875,9.99E-07,8.85E-07,,9.00E-09,,
121.6875,9.99E-07,7.47E-07,,1.16E-08,,
121.703125,9.99E-07,8.91E-07,,9.46E-09,,
121.71875,9.99E-07,1.19E-06,,8.44E-09,,
121.734375,9.99E-07,1.37E-06,,9.37E-09,,
121.75,9.99E-07,1.47E-06,,9.54E-09,,
121.765625,9.99E-07,1.26E-06,,9.87E-09,,
121.78125,9.99E-07,1.09E-06,,6.62E-09,,
121.796875,9.99E-07,1.04E-06,,1.23E-08,,
121.8125,9.99E-07,1.07E-06,,1.14E-08,,
121.828125,9.99E-07,1.24E-06,,7.55E-09,,
121.84375,9.99E-07,1.70E-06,,1.19E-08,,
121.859375,9.99E-07,2.29E-06,,1.24E-08,,
121.875,9.99E-07,2.76E-06,,9.48E-09,,
121.890625,9.99E-07,3.09E-06,,1.05E-08,,
121.90625,9.99E-07,3.19E-06,,1.21E-08,,
121.921875,9.99E-07,3.22E-06,,9.56E-09,,
121.9375,9.99E-07,3.44E-06,,9.45E-09,,
121.953125,9.99E-07,3.60E-06,,9.79E-09,,
121.96875,9.99E-07,3.44E-06,,9.47E-09,,
121.984375,9.99E-07,3.18E-06,,1.03E-08,,
122,9.99E-07,2.84E-06,,8.30E-09,,
122.015625,9.99E-07,2.42E-06,,9.65E-09,,
122.03125,9.99E-07,1.98E-06,,1.14E-08,,
122.046875,9.99E-07,1.50E-06,,8.05E-09,,
122.0625,9.99E-07,8.85E-07,,1.22E-08,,
122.078125,9.99E-07,4.41E-07,,1.03E-08,,
122.09375,9.99E-07,2.98E-07,,1.09E-08,,
122.109375,9.99E-07,3.90E-07,,1.11E-08,,
122.125,9.99E-07,5.18E-07,,1.17E-08,,
122.140625,9.99E-07,4.78E-07,,9.17E-09,,
122.15625,9.99E-07,3.75E-07,,1.24E-08,,
122.171875,9.99E-07,2.67E-07,,1.01E-08,,
122.1875,9.99E-07,1.69E-07,,8.13E-09,,
122.203125,9.99E-07,1.20E-07,,1.11E-08,,
122.21875,9.99E-07,1.08E-07,,1.14E-08,,
122.234375,9.99E-07,1.00E-07,,7.63E-09,,
122.25,9.99E-07,5.54E-08,,9.54E-09,,
122.265625,9.99E-07,4.90E-08,,1.48E-08,,
122.28125,9.99E-07,1.37E-07,,6.85E-09,,
122.296875,9.99E-07,2.39E-07,,1.10E-08,,
122.3125,9.99E-07,2.66E-07,,1.43E-08,,
122.328125,9.99E-07,3.03E-07,,9.30E-09,,
122.34375,9.99E-07,4.34E-07,,1.02E-08,,
122.359375,9.99E-07,5.44E-07,,1.09E-08,,
122.375,9.99E-07,5.38E-07,,1.31E-08,,
122.390625,9.99E-07,4.37E-07,,7.00E-09,,
122.40625,9.99E-07,4.72E-07,,1.12E-08,,
122.421875,9.99E-07,6.78E-07,,1.09E-08,,
122.4375,9.99E-07,9.43E-07,,8.86E-09,,
122.453125,9.99E-07,1.02E-06,,8.37E-09,,
122.46875,9.99E-07,9.21E-07,,1.05E-08,,
122.484375,9.99E-07,9.24E-07,,9.76E-09,,
122.5,9.99E-07,1.11E-06,,8.29E-09,,
122.515625,9.99E-07,1.60E-06,,9.77E-09,,
122.53125,9.99E-07,2.18E-06,,1.17E-08,,
122.546875,9.99E-07,2.15E-06,,1.02E-08,,
122.5625,9.99E-07,1.68E-06,,9.82E-09,,
122.578125,9.99E-07,1.16E-06,,1.21E-08,,
122.59375,9.99E-07,7.15E-07,,1.24E-08,,
122.609375,9.99E-07,4.47E-07,,8.64E-09,,
122.625,9.99E-07,3.24E-07,,1.22E-08,,
122.640625,9.99E-07,2.75E-07,,1.12E-08,,
122.65625,9.99E-07,2.32E-07,,8.78E-09,,
122.671875,9.99E-07,2.45E-07,,1.10E-08,,
122.6875,9.99E-07,2.73E-07,,9.25E-09,,
122.703125,9.99E-07,2.53E-07,,9.52E-09,,
122.71875,9.99E-07,1.50E-07,,9.23E-09,,
122.734375,9.99E-07,4.67E-08,,9.72E-09,,
122.75,9.99E-07,1.21E-08,,8.92E-09,,
122.765625,9.99E-07,6.60E-08,,1.08E-08,,
122.78125,9.99E-07,9.03E-08,,1.03E-08,,
122.796875,9.99E-07,4.52E-08,,9.62E-09,,
122.8125,9.99E-07,8.39E-09,,1.18E-08,,
122.828125,9.99E-07,5.66E-09,,1.15E-08,,
122.84375,9.99E-07,1.89E-08,,9.97E-09,,
122.859375,9.99E-07,7.18E-08,,1.21E-08,,
122.875,9.99E-07,2.08E-07,,1.12E-08,,
122.890625,9.99E-07,3.28E-07,,1.09E-08,,
122.90625,9.99E-07,4.08E-07,,1.03E-08,,
122.921875,9.99E-07,4.12E-07,,1.08E-08,,
122.9375,9.99E-07,2.52E-07,,1.15E-08,,
122.953125,9.99E-07,5.88E-08,,7.97E-09,,
122.96875,9.99E-07,4.39E-08,,1.10E-08,,
122.984375,9.99E-07,2.21E-07,,1.04E-08,,
123,9.99E-07,3.73E-07,,8.22E-09,,
123.015625,9.99E-07,5.43E-07,,8.98E-09,,
123.03125,9.99E-07,8.33E-07,,1.09E-08,,
123.046875,9.99E-07,1.33E-06,,9.29E-09,,
123.0625,9.99E-07,1.73E-06,,9.07E-09,,
123.078125,9.99E-07,2.02E-06,,1.10E-08,,
123.09375,9.99E-07,2.02E-06,,1.23E-08,,
123.109375,9.99E-07,1.85E-06,,8.69E-09,,
123.125,9.99E-07,1.72E-06,,1.23E-08,,
123.140625,9.99E-07,1.50E-06,,1.14E-08,,
123.15625,9.99E-07,1.37E-06,,1.10E-08,,
123.171875,9.99E-07,1.39E-06,,9.85E-09,,
123.1875,9.99E-07,1.60E-06,,1.27E-08,,
123.203125,9.99E-07,2.00E-06,,1.05E-08,,
123.21875,9.99E-07,2.61E-06,,8.80E-09,,
123.234375,9.99E-07,3.18E-06,,1.14E-08,,
123.25,9.99E-07,3.44E-06,,9.41E-09,,
123.265625,9.99E-07,3.54E-06,,9.36E-09,,
123.28125,9.99E-07,3.60E-06,,9.20E-09,,
123.296875,9.99E-07,3.75E-06,,9.40E-09,,
123.3125,9.99E-07,4.10E-06,,9.17E-09,,
123.328125,9.99E-07,4.29E-06,,9.66E-09,,
123.34375,9.99E-07,4.35E-06,,8.08E-09,,
123.359375,9.99E-07,4.26E-06,,1.22E-08,,
123.375,9.99E-07,3.75E-06,,9.12E-09,,
123.390625,9.99E-07,3.28E-06,,1.03E-08,,
123.40625,9.99E-07,3.00E-06,,1.19E-08,,
123.421875,9.99E-07,2.75E-06,,1.05E-08,,
123.4375,9.99E-07,2.67E-06,,9.52E-09,,
123.453125,9.99E-07,2.55E-06,,1.24E-08,,
123.46875,9.99E-07,2.07E-06,,1.04E-08,,
123.484375,9.99E-07,1.56E-06,,1.03E-08,,
123.5,9.99E-07,1.52E-06,,1.06E-08,,
123.515625,9.99E-07,1.95E-06,,1.00E-08,,
123.53125,9.99E-07,2.39E-06,,9.65E-09,,
123.546875,9.99E-07,2.63E-06,,9.45E-09,,
123.5625,9.99E-07,2.66E-06,,8.47E-09,,
123.578125,9.99E-07,2.62E-06,,1.03E-08,,
123.59375,9.99E-07,2.71E-06,,8.63E-09,,
123.609375,9.99E-07,2.96E-06,,7.53E-09,,
123.625,9.99E-07,3.39E-06,,1.19E-08,,
123.640625,9.99E-07,3.93E-06,,9.62E-09,,
123.65625,9.99E-07,4.50E-06,,8.17E-09,,
123.671875,9.99E-07,4.79E-06,,1.24E-08,,
123.6875,9.99E-07,4.90E-06,,1.13E-08,,
123.703125,9.99E-07,5.25E-06,,7.57E-09,,
123.71875,9.99E-07,5.78E-06,,1.40E-08,,
123.734375,9.99E-07,5.93E-06,,1.11E-08,,
123.75,9.99E-07,5.74E-06,,9.32E-09,,
123.765625,9.99E-07,5.97E-06,,1.15E-08,,
123.78125,9.99E-07,6.77E-06,,1.29E-08,,
123.796875,9.99E-07,7.70E-06,,8.50E-09,,
123.8125,9.99E-07,8.05E-06,,1.10E-08,,
123.828125,9.99E-07,7.88E-06,,1.16E-08,,
123.84375,9.99E-07,7.82E-06,,9.35E-09,,
123.859375,9.99E-07,8.08E-06,,8.48E-09,,
123.875,9.99E-07,8.91E-06,,1.07E-08,,
123.890625,9.99E-07,9.62E-06,,9.14E-09,,
123.90625,9.99E-07,9.43E-06,,7.34E-09,,
123.921875,9.99E-07,8.56E-06,,1.03E-08,,
123.9375,9.99E-07,8.07E-06,,9.75E-09,,
123.953125,9.99E-07,7.99E-06,,7.81E-09,,
123.96875,9.99E-07,7.85E-06,,1.05E-08,,
123.984375,9.99E-07,7.87E-06,,1.02E-08,,
124,9.99E-07,7.75E-06,,9.13E-09,,
124.015625,9.99E-07,7.50E-06,,9.93E-09,,
124.03125,9.99E-07,7.37E-06,,1.25E-08,,
124.046875,9.99E-07,7.29E-06,,8.99E-09,,
124.0625,9.99E-07,7.38E-06,,1.18E-08,,
124.078125,9.99E-07,7.67E-06,,1.05E-08,,
124.09375,9.99E-07,8.41E-06,,1.04E-08,,
124.109375,9.99E-07,9.55E-06,,1.14E-08,,
124.125,9.99E-07,1.04E-05,,9.67E-09,,
124.140625,9.99E-07,1.06E-05,,1.10E-08,,
124.15625,9.99E-07,1.02E-05,,9.64E-09,,
124.171875,9.99E-07,9.42E-06,,1.04E-08,,
124.1875,9.99E-07,8.85E-06,,9.09E-09,,
124.203125,9.99E-07,8.58E-06,,9.76E-09,,
124.21875,9.99E-07,8.51E-06,,8.24E-09,,
124.234375,9.99E-07,8.62E-06,,9.69E-09,,
124.25,9.99E-07,9.05E-06,,7.70E-09,,
124.265625,9.99E-07,9.24E-06,,9.33E-09,,
124.28125,9.99E-07,9.24E-06,,7.81E-09,,
124.296875,9.99E-07,9.18E-06,,7.53E-09,,
124.3125,9.99E-07,8.74E-06,,1.04E-08,,
124.328125,9.99E-07,7.83E-06,,7.36E-09,,
124.34375,9.99E-07,6.68E-06,,9.25E-09,,
124.359375,9.99E-07,5.73E-06,,1.01E-08,,
124.375,9.99E-07,4.99E-06,,8.46E-09,,
124.390625,9.99E-07,4.35E-06,,9.99E-09,,
124.40625,9.99E-07,3.62E-06,,1.00E-08,,
124.421875,9.99E-07,3.15E-06,,1.16E-08,,
124.4375,9.99E-07,3.23E-06,,8.62E-09,,
124.453125,9.99E-07,3.48E-06,,1.27E-08,,
124.46875,9.99E-07,3.76E-06,,1.07E-08,,
124.484375,9.99E-07,3.92E-06,,9.52E-09,,
124.5,9.99E-07,3.98E-06,,1.22E-08,,
124.515625,9.99E-07,4.12E-06,,1.05E-08,,
124.53125,9.99E-07,4.07E-06,,9.55E-09,,
124.546875,9.99E-07,3.89E-06,,1.05E-08,,
124.5625,9.99E-07,3.42E-06,,1.16E-08,,
124.578125,9.99E-07,2.88E-06,,7.77E-09,,
124.59375,9.99E-07,2.45E-06,,1.14E-08,,
124.609375,9.99E-07,2.27E-06,,8.99E-09,,
124.625,9.99E-07,2.26E-06,,8.87E-09,,
124.640625,9.99E-07,2.13E-06,,8.61E-09,,
124.65625,9.99E-07,2.03E-06,,9.09E-09,,
124.671875,9.99E-07,1.82E-06,,7.75E-09,,
124.6875,9.99E-07,1.69E-06,,9.02E-09,,
124.703125,9.99E-07,1.84E-06,,8.19E-09,,
124.71875,9.99E-07,2.06E-06,,8.52E-09,,
124.734375,9.99E-07,2.43E-06,,8.91E-09,,
124.75,9.99E-07,2.84E-06,,8.53E-09,,
124.765625,9.99E-07,3.35E-06,,9.49E-09,,
124.78125,9.99E-07,3.94E-06,,9.70E-09,,
